report_num,report_received,co_name,significant,lat,long
20110440,12/8/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,47.68889,-95.41222
20110441,12/8/2011,CHEVRON PETROCHEMICAL PIPELINE LLC,true,30.355333,-92.708299
20110442,12/9/2011,ONEOK NGL PIPELINE LP,true,36.413056,-99.193611
20110443,12/9/2011,ENTERPRISE CRUDE PIPELINE LLC,true,35.94085,-96.7502
20110444,12/10/2011,BP USFO/LOGISTICS,false,40.588225,-74.222514
20110445,12/12/2011,TRANSMONTAIGNE OPERATING COMPANY L.P.,true,25.964238,-97.381096
20110446,12/12/2011,ENTERPRISE CRUDE PIPELINE LLC,false,33.68092,-97.075241
20110447,12/13/2011,MARATHON PIPE LINE LLC,true,39.711344,-88.85166
20110448,12/13/2011,BELLE FOURCHE PIPELINE CO,true,46.861678,-102.777616
20110449,12/13/2011,BELLE FOURCHE PIPELINE CO,true,44.021949,-105.538019
20110450,12/14/2011,SUNOCO PIPELINE L.P.,false,33.22053,-99.87124
20110451,12/15/2011,ENTERPRISE CRUDE PIPELINE LLC,true,29.724843,-95.884289
20110452,12/16/2011,WEST SHORE PIPELINE CO,true,41.659288,-87.569198
20110453,12/20/2011,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,47.68889,-95.41222
20110454,12/22/2011,ENTERPRISE PRODUCTS OPERATING LLC,true,30.16485,-93.35127
20110455,12/27/2011,HOLLY ENERGY PARTNERS - OPERATING L.P.,false,31.85557,-102.67191
20110456,12/28/2011,ONEOK NGL PIPELINE LP,false,41.565497,-93.526862
20110457,12/29/2011,SHELL PIPELINE CO. L.P.,true,36.18992091,-120.35680577
20110458,12/29/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.43573,-95.121835
20110459,12/29/2011,KINDER MORGAN LIQUID TERMINALS LLC,false,29.43573,-95.121835
20110460,12/29/2011,MAGELLAN PIPELINE COMPANY LP,true,29.79428,-95.28162
20110461,9/16/2011,EXXONMOBIL PIPELINE CO,true,30.055571,-91.062652
20120001,1/3/2012,COLONIAL PIPELINE CO,true,33.59872,-85.82542
20120002,1/3/2012,COLONIAL PIPELINE CO,false,36.06889,-78.06611
20120004,1/5/2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,true,30.796962,-91.919893
20120005,1/5/2012,UNOCAL PIPELINE CO - EASTERN REGION,false,29.9948,-93.9853
20120006,1/5/2012,BELLE FOURCHE PIPELINE CO,true,47.907607,-103.650532
20120007,1/6/2012,BELLE FOURCHE PIPELINE CO,true,47.673856,-103.65985
20120008,1/6/2012,MAGELLAN PIPELINE COMPANY LP,true,40.31277,-95.72125
20120009,1/6/2012,MAGELLAN PIPELINE COMPANY LP,true,40.31277,-95.72125
20120010,8/16/2011,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,true,41.86305,-96.137915
20120011,1/6/2012,PLAINS PIPELINE L.P.,true,32.080874,-103.176847
20120012,1/9/2012,SUNOCO PIPELINE L.P.,false,32.06704,-96.4719
20120013,1/10/2012,KOCH PIPELINE COMPANY L.P.,false,32.29488,-97.13418
20120014,1/10/2012,ONEOK NGL PIPELINE LP,true,36.773902,-97.757636
20120015,1/10/2012,ENTERPRISE CRUDE PIPELINE LLC,false,28.93564,-95.320507
20120016,1/12/2012,DIXIE PIPELINE,true,33.6809,-81.8849
20120018,1/13/2012,MAGELLAN PIPELINE COMPANY LP,true,36.632156,-97.125787
20120019,1/17/2012,KOCH PIPELINE COMPANY L.P.,false,39.45627,-92.08238
20120020,1/18/2012,SUNOCO PIPELINE L.P.,false,30.2867,-94.5058
20120021,1/19/2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,37.803255,-96.873398
20120022,1/19/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,29.750786,-95.209372
20120023,1/20/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,31.78341,-103.46442
20120024,1/20/2012,JAYHAWK PIPELINE LLC,true,39.10878,-99.17953
20120025,1/24/2012,SUNOCO PIPELINE L.P.,false,32.63239,-99.80477
20120026,1/25/2012,TOTAL PETROCHEMICALS PIPELINE USA INC.,false,29.893363,-93.9928
20120027,1/25/2012,ENTERPRISE CRUDE PIPELINE LLC,false,38.866606,-98.837622
20120028,1/26/2012,MARATHON PIPE LINE LLC,false,44.817233,-108.501412
20120029,1/26/2012,SHELL PIPELINE CO. L.P.,false,30.011111,-90.838889
20120030,1/27/2012,MAGELLAN PIPELINE COMPANY LP,false,39.12851,-94.60418
20120031,1/27/2012,HOLLY ENERGY PARTNERS - OPERATING L.P.,false,32.84745,-104.38975
20120032,2/1/2012,CONOCOPHILLIPS,false,30.158686,-93.339919
20120033,2/2/2012,SUNOCO PIPELINE L.P.,true,31.9587,-100.54374
20120034,2/3/2012,ONEOK NGL PIPELINE LP,true,41.56563,-93.526816
20120035,2/7/2012,ONEOK NGL PIPELINE LP,false,34.521102,-96.623514
20120036,2/8/2012,EXXONMOBIL OIL CORP - WEST COAST,false,35.2256,-119.562467
20120037,2/8/2012,SUNOCO PIPELINE L.P.,false,30.0889,-94.6507
20120038,2/9/2012,ALYESKA PIPELINE SERVICE CO,false,65.31111,-148.279
20120039,2/10/2012,COLONIAL PIPELINE CO,false,33.857292,-84.629335
20120040,2/10/2012,COLONIAL PIPELINE CO,true,34.553462,-82.48791
20120041,2/10/2012,SUNOCO PIPELINE L.P.,true,41.17974,-82.21559
20120042,2/14/2012,BP USFO/LOGISTICS,true,40.58888,-74.22233
20120043,2/15/2012,CONOCOPHILLIPS,true,33.802717,-118.249779
20120044,2/15/2012,ENBRIDGE STORAGE (PATOKA) L.L.C.,false,38.78778,-89.08389
20120045,2/15/2012,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20120046,2/16/2012,ST. JAMES OIL CORPORATION,false,34.0522342,-118.2436849
20120047,2/16/2012,COLONIAL PIPELINE CO,false,32.02879,-89.10231
20120048,2/17/2012,CENEX PIPELINE LLC,false,45.65804642,-108.75964879
20120049,2/21/2012,LION OIL TRADING & TRANSPORTATION INC,true,33.20242,-92.65195
20120050,2/22/2012,BUCKEYE PARTNERS LP,false,40.29213,-79.5866
20120051,2/24/2012,KOCH PIPELINE COMPANY L.P.,true,44.642128,-90.957761
20120052,2/24/2012,MAGELLAN PIPELINE COMPANY LP,true,39.136219,-94.601051
20120053,2/27/2012,SINCLAIR TRANSPORTATION COMPANY,true,42.854803,-106.41171
20120054,2/28/2012,SHELL PIPELINE CO. L.P.,true,42.9517,-87.8962
20120055,2/29/2012,WEST TEXAS GULF PIPELINE CO,true,31.15279,-97.37467
20120056,2/29/2012,EXXONMOBIL PIPELINE CO,false,29.84722,-94.90222
20120057,3/16/2011,EXXONMOBIL PIPELINE CO,false,29.847222,-94.902222
20120058,3/2/2012,KINDER MORGAN WINK PIPELINE LP,false,31.47285,-102.89311
20120060,3/5/2012,COLONIAL PIPELINE CO,false,40.57729,-74.25051
20120061,3/5/2012,ENTERPRISE CRUDE PIPELINE LLC,false,35.951559,-96.75914
20120062,3/5/2012,BUCKEYE PARTNERS LP,false,41.6076,-87.4667
20120063,3/5/2012,BUCKEYE PARTNERS LP,true,40.696043,-84.126666
20120064,3/7/2012,PLAINS MARKETING L.P.,false,33.764,-118.228
20120065,3/7/2012,SUNOCO PIPELINE L.P.,false,32.51846,-94.84417
20120066,3/8/2012,ENTERPRISE CRUDE PIPELINE LLC,true,34.94212,-98.16142
20120067,3/8/2012,COLONIAL PIPELINE CO,false,29.97501,-94.05586
20120068,3/12/2012,CONOCOPHILLIPS,false,37.761233,-97.307172
20120069,3/13/2012,EXXONMOBIL PIPELINE CO,false,30.01612,-90.865628
20120070,3/13/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,31.78341,-103.46442
20120071,3/13/2012,MAGELLAN PIPELINE COMPANY LP,true,44.73486,-93.19663
20120072,3/14/2012,CENTURION PIPELINE L.P.,true,32.3288,-102.8112
20120073,3/15/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,42.53889,-88.63417
20120074,3/15/2012,WEST TEXAS GULF PIPELINE CO,false,32.1532,-97.3751
20120075,3/15/2012,MAGELLAN PIPELINE COMPANY LP,false,36.12128,-95.99397
20120076,3/16/2012,KOCH PIPELINE COMPANY L.P.,false,44.759651,-93.035311
20120077,3/16/2012,MAGELLAN PIPELINE COMPANY LP,false,44.87601,-92.99642
20120078,3/16/2012,KOCH PIPELINE COMPANY L.P.,false,27.83146,-97.51851
20120079,3/16/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,44.05727,-84.108636
20120080,3/16/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,41.50667,-87.45333
20120081,3/16/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,41.49806,-87.51722
20120082,3/16/2012,EXPLORER PIPELINE CO,true,30.26630836,-95.35229159
20120083,3/16/2012,CONOCOPHILLIPS,true,30.239319,-93.268658
20120084,3/19/2012,PETROLEUM FUEL AND TERMINAL COMPANY,false,39.27126,-76.56328
20120085,3/19/2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,true,45.526048,-98.515008
20120086,3/20/2012,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20120087,3/23/2012,CENEX PIPELINE LLC,true,46.24913,-106.81986
20120088,3/26/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.523327,-74.256013
20120089,3/26/2012,KINDER MORGAN LIQUID TERMINALS LLC,false,40.590763,-74.219353
20120090,3/26/2012,MAGELLAN PIPELINE COMPANY LP,false,41.36417,-96.05833
20120091,3/27/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,29.911676,-94.007095
20120092,3/27/2012,ENTERPRISE CRUDE PIPELINE LLC,false,33.864289,-97.954067
20120093,3/28/2012,SUNOCO PIPELINE L.P.,false,34.89185,-97.4453
20120094,3/28/2012,MOTIVA ENTERPRISE LLC,false,29.95115,-93.5722
20120095,3/29/2012,WEST TEXAS GULF PIPELINE CO,false,32.53242,-100.82925
20120096,3/29/2012,SUNOCO PIPELINE L.P.,false,30.0889,-94.6502
20120097,3/30/2012,ENTERPRISE CRUDE PIPELINE LLC,false,29.759006,-96.147803
20120098,3/30/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,41.49188,-87.91791
20120099,3/31/2012,CHEVRON PIPE LINE CO,true,29.3736,-89.5514
20120100,4/4/2012,SUNOCO PIPELINE L.P.,false,29.787,-94.4015
20120101,4/5/2012,PLAINS MARKETING L.P.,false,32.01435,-102.01776
20120102,4/5/2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,false,40.894805,-85.440504
20120103,4/5/2012,EXXONMOBIL PIPELINE CO,false,45.010556,-108.913889
20120104,4/9/2012,MAGELLAN PIPELINE COMPANY LP,false,29.72941,-95.22026
20120105,4/9/2012,CONOCOPHILLIPS,false,33.007092,-102.97538
20120106,4/10/2012,DIXIE PIPELINE COMPANY LLC,false,30.5187,-91.4012
20120107,4/11/2012,MAGELLAN PIPELINE COMPANY LP,false,45.894167,-95.389444
20120108,4/11/2012,MAGELLAN PIPELINE COMPANY LP,true,41.95138,-88.27772
20120109,4/12/2012,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20120111,4/16/2012,PLAINS PIPELINE L.P.,true,29.274667,-89.952333
20120112,4/18/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,37.800717,-96.88095
20120113,4/19/2012,WEST TEXAS GULF PIPELINE CO,false,31.77654,-96.3958
20120114,4/19/2012,MARATHON PIPE LINE LLC,true,38.79106,-89.08415
20120115,4/19/2012,CENEX PIPELINE LLC,false,47.098889,-104.759167
20120116,4/19/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,47.378551,-94.666629
20120117,4/20/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,47.6895,-95.4097
20120118,4/20/2012,EXPLORER PIPELINE CO,true,38.82204498,-90.07891101
20120119,4/23/2012,MARATHON PIPE LINE LLC,false,38.82855,-90.08931
20120120,4/25/2012,ENTERPRISE CRUDE PIPELINE LLC,true,33.795549,-98.651289
20120121,4/25/2012,COLONIAL PIPELINE CO,false,29.974993,-94.05586
20120122,4/25/2012,COLONIAL PIPELINE CO,false,32.02821,-89.10162
20120123,4/26/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,31.821442,-94.469056
20120124,4/26/2012,PLAINS PIPELINE L.P.,true,41.148878,-103.682297
20120125,4/26/2012,HARVEST PIPELINE COMPANY,true,27.8215,-97.395
20120126,4/30/2012,OLYMPIC PIPE LINE COMPANY,false,48.455641,-122.390712
20120127,5/1/2012,OLYMPIC PIPE LINE COMPANY,false,48.455641,-122.390712
20120128,5/2/2012,SUNOCO PIPELINE L.P.,false,30.8568,-96.45806
20120129,5/2/2012,HOLLY ENERGY PARTNERS - OPERATING L.P.,true,32.862785,-102.920159
20120130,5/3/2012,PLAINS PIPELINE L.P.,false,32.01426,-102.02737
20120131,5/3/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,47.68889,-95.41222
20120132,5/3/2012,CCPS TRANSPORTATION LLC,true,39.72708,-92.04994
20120133,5/3/2012,WEST SHORE PIPELINE CO,false,41.658008,-88.041942
20120134,5/3/2012,KINDER MORGAN CO2 CO. LP,false,33.03138,-102.82027
20120135,5/3/2012,KINDER MORGAN CO2 CO. LP,false,33.03138,-102.82777
20120136,5/4/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.52243,-74.25384
20120139,5/7/2012,ONEOK NGL PIPELINE LP,false,35.34866,-98.09101
20120141,5/9/2012,ENTERPRISE CRUDE PIPELINE LLC,true,35.953247,-96.758858
20120142,5/9/2012,VALERO REFINING COMPANY - CALIFORNIA,true,38.066978,-122.133742
20120143,5/9/2012,SUNOCO PIPELINE L.P.,false,30.1408,-94.3989
20120144,5/9/2012,PLAINS PIPELINE L.P.,false,33.80197,-118.23844
20120145,5/9/2012,EXXONMOBIL PIPELINE CO,false,30.010536,-90.861846
20120146,5/9/2012,EXXONMOBIL PIPELINE CO,false,30.492551,-91.187577
20120148,5/10/2012,PLAINS PIPELINE L.P.,false,35.9382,-96.74755
20120149,5/10/2012,BP PIPELINES (ALASKA) INC,false,70.15120454,-147.09653571
20120150,5/10/2012,MAGELLAN PIPELINE COMPANY LP,false,45.05919,-93.19544
20120151,5/11/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,29.06023333,-95.35065556
20120152,5/11/2012,EXPLORER PIPELINE CO,false,40.647936,-88.340732
20120153,5/14/2012,EXXONMOBIL OIL CORP - WEST COAST,false,35.04474,-119.19115
20120154,5/15/2012,MAGELLAN PIPELINE COMPANY LP,false,37.78977,-96.90047
20120155,5/15/2012,ENTERPRISE CRUDE PIPELINE LLC,false,29.145153,-95.67591
20120156,5/16/2012,EXXONMOBIL PIPELINE CO,false,27.83125,-97.51745
20120157,5/16/2012,CITGO PETROLEUM CORPORATION (TERMINALS),false,41.62672,-87.433952
20120158,5/16/2012,MOTIVA ENTERPRISE LLC,false,29.52107,-93.5745
20120159,5/16/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.352903,-74.125619
20120160,5/17/2012,ENTERPRISE CRUDE PIPELINE LLC,false,34.244372,-97.948581
20120161,5/17/2012,BUCKEYE PARTNERS LP,false,40.608511,-74.239999
20120162,5/18/2012,CONOCOPHILLIPS,true,34.972892,-120.444417
20120163,5/21/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,29.419652,-95.308771
20120164,5/22/2012,MID - VALLEY PIPELINE CO,false,39.03543,-84.69089
20120165,5/22/2012,ONEOK NGL PIPELINE LP,true,32.40169,-97.593745
20120166,5/29/2012,EXXONMOBIL PIPELINE CO,true,30.554483,-91.457458
20120167,5/29/2012,PLAINS PIPELINE L.P.,false,35.7688889,-97.6930556
20120168,6/1/2012,PLAINS PIPELINE L.P.,false,30.793919,-88.204914
20120169,6/1/2012,SHELL PIPELINE CO. L.P.,false,30.0064,-90.4013
20120170,6/1/2012,EXPLORER PIPELINE CO,false,38.35257318,-91.32391233
20120171,6/4/2012,COFFEYVILLE RESOURCES CRUDE TRANSPORTATION LLC,false,37.579665,-97.085468
20120172,6/5/2012,SUNOCO PIPELINE L.P.,true,34.32044,-100.24465
20120173,6/7/2012,COLONIAL PIPELINE CO,false,29.71871,-95.17964
20120174,6/7/2012,MARATHON PIPE LINE LLC,false,44.81602,-108.49913
20120175,6/7/2012,KOCH PIPELINE COMPANY L.P.,true,39.5894,-92.38284
20120176,6/8/2012,BUCKEYE PARTNERS LP,true,40.711686,-84.132645
20120177,6/10/2012,BP USFO/LOGISTICS,false,40.588225,-74.222514
20120178,6/11/2012,JAYHAWK PIPELINE LLC,false,37.8048,-96.91755
20120179,6/12/2012,PLAINS PIPELINE L.P.,false,31.790487,-103.132559
20120180,6/13/2012,SUNOCO PIPELINE L.P.,false,32.26812,-101.40486
20120181,6/13/2012,MAGELLAN TERMINALS HOLDINGS LP,true,35.92536,-96.74162
20120183,6/13/2012,SINCLAIR TRANSPORTATION COMPANY,false,40.40966,-91.83585
20120184,6/14/2012,SUNOCO PIPELINE L.P.,false,32.0729,-96.4767
20120185,6/14/2012,BRIDGER PIPELINE LLC,true,46.902916,-103.295787
20120186,6/14/2012,CHEVRON PIPE LINE CO,false,35.4672,-119.704
20120187,6/14/2012,EXPLORER PIPELINE CO,false,35.97916323,-96.00824525
20120188,6/15/2012,BUCKEYE PARTNERS LP,true,41.395652,-87.97975
20120189,6/18/2012,MAGELLAN AMMONIA PIPELINE L.P.,false,43.93146,-94.11098
20120190,6/18/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.352903,-74.125619
20120191,6/18/2012,COLONIAL PIPELINE CO,false,33.99271,-83.41999
20120192,6/20/2012,ENTERPRISE CRUDE PIPELINE LLC,false,31.43275,-102.438656
20120193,6/21/2012,PHILLIPS 66 PIPELINE LLC,false,35.737564,-97.379338
20120194,6/21/2012,PHILLIPS 66 PIPELINE LLC,false,35.943731,-96.754603
20120195,6/22/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,false,46.68889,-92.05972
20120196,6/27/2012,ENERGY TRANSFER COMPANY,true,31.68154,-102.07528
20120197,6/28/2012,SHELL PIPELINE CO. L.P.,false,30.008992,-90.854975
20120198,6/29/2012,OILTANKING HOUSTON LP,true,29.747769,-95.129993
20120199,6/29/2012,ENTERPRISE CRUDE PIPELINE LLC,true,33.795549,-98.651289
20120200,6/29/2012,MAGELLAN PIPELINE COMPANY LP,true,37.93455,-95.243912
20120201,6/29/2012,BUCKEYE PARTNERS LP,true,41.286642,-81.211906
20120202,7/2/2012,ROSE ROCK MIDSTREAM L.P.,true,37.7958,-96.72309
20120203,7/5/2012,CALNEV PIPELINE CO,false,35.276957,-116.021774
20120204,7/5/2012,PLAINS PIPELINE L.P.,false,31.7918,-103.13161
20120205,7/5/2012,ENTERPRISE CRUDE PIPELINE LLC,false,28.949672,-95.431631
20120206,7/5/2012,ENTERPRISE CRUDE PIPELINE LLC,false,28.950953,-95.432542
20120207,7/5/2012,OXY USA INC,false,34.00551,-118.14477
20120208,7/6/2012,ENTERPRISE CRUDE PIPELINE LLC,false,29.952222,-96.861139
20120209,7/9/2012,ENTERPRISE CRUDE PIPELINE LLC,false,29.145494,-95.674314
20120210,7/10/2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,true,37.721901,-97.147138
20120211,7/10/2012,MID - VALLEY PIPELINE CO,false,32.87718,-91.05218
20120212,7/12/2012,PLAINS PIPELINE L.P.,false,33.17535,-102.23929
20120213,7/13/2012,MAGELLAN PIPELINE COMPANY LP,false,39.08605,-102.46611
20120214,7/13/2012,PLAINS PIPELINE L.P.,false,34.1897222,-97.3761111
20120215,7/16/2012,BUCKEYE PARTNERS LP,true,40.514382,-75.532567
20120216,7/16/2012,SUNOCO PIPELINE L.P.,false,32.4813,-94.8373
20120217,7/17/2012,CENTURION PIPELINE L.P.,true,34.84251,-99.13711
20120218,7/19/2012,ROSE ROCK MIDSTREAM L.P.,true,37.80389,-96.51428
20120219,7/20/2012,BP OIL PIPELINE CO,false,41.435852,-81.668922
20120220,7/24/2012,HOLLY ENERGY PARTNERS - OPERATING L.P.,true,33.247889,-98.792389
20120221,7/25/2012,EXPLORER PIPELINE CO,false,37.75877757,-92.67267003
20120222,7/30/2012,VALERO TERMINALING AND DISTRIBUTION COMPANY,true,29.997663,-94.076706
20120223,7/30/2012,CITGO PRODUCTS PIPELINE CO,false,28.809202,-96.978674
20120224,7/31/2012,SHELL PIPELINE CO. L.P.,true,38.025394,-122.129423
20120225,8/1/2012,SUNOCO PIPELINE L.P.,false,32.0729,-96.4767
20120226,8/1/2012,SUNOCO PIPELINE L.P.,false,30.79796,-96.27369
20120227,8/1/2012,EXPLORER PIPELINE CO,false,29.81987246,-95.15331796
20120228,8/2/2012,SUNOCO PIPELINE L.P.,false,30.80147,-96.28436
20120229,8/6/2012,CENTURION PIPELINE L.P.,false,33.05365,-103.59627
20120230,8/9/2012,ENBRIDGE PIPELINES (OZARK) L.L.C.,false,35.95885,-96.75655
20120231,8/9/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,32.779328,-102.950633
20120232,8/10/2012,BUCKEYE PARTNERS LP,true,40.513554,-75.53238
20120233,8/12/2012,ROSE ROCK MIDSTREAM L.P.,true,38.09496,-98.58163
20120234,8/13/2012,SHELL PIPELINE CO. L.P.,true,30.1571,-93.0463
20120235,8/14/2012,COLONIAL PIPELINE CO,false,30.90944,-90.87166
20120236,8/14/2012,COLONIAL PIPELINE CO,false,40.6246,-74.19254
20120237,8/16/2012,SHELL PIPELINE CO. L.P.,true,30.15683,-90.853719
20120238,8/16/2012,WEST SHORE PIPELINE CO,true,43.297089,-88.130513
20120239,8/19/2012,PLAINS PIPELINE L.P.,false,41.6872222,-107.9802778
20120240,8/20/2012,CHEVRON PIPE LINE CO,true,29.8964,-94.0054
20120241,8/22/2012,MAGELLAN PIPELINE COMPANY LP,false,37.81841,-97.37093
20120242,8/22/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.52243,-74.25384
20120243,8/22/2012,MOTIVA ENTERPRISE LLC,false,29.51419,-93.5739
20120244,8/22/2012,KOCH PIPELINE COMPANY L.P.,false,46.81973992,-95.14887905
20120245,8/23/2012,THE DOW CHEMICAL COMPANY,true,28.9598,-95.31151
20120246,8/24/2012,COLONIAL PIPELINE CO,false,29.97504,-94.05633
20120247,8/24/2012,COLONIAL PIPELINE CO,false,38.834923,-77.399801
20120248,8/27/2012,ENBRIDGE ENERGY LIMITED PARTNERSHIP,true,43.895611,-89.638236
20120249,8/27/2012,ENERGY TRANSFER COMPANY,true,31.19309,-102.98994
20120250,8/29/2012,SUNOCO PIPELINE L.P.,false,30.1457,-94.4076
20120251,8/30/2012,PLAINS MARKETING L.P.,false,46.41428,-92.03609
20120252,8/31/2012,PLAINS MARKETING L.P.,false,35.9361111,-96.7380556
20120253,9/4/2012,COLONIAL PIPELINE CO,false,32.78111,-88.04631
20120254,9/4/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,37.070361,-89.63841
20120255,9/5/2012,PHILLIPS 66 PIPELINE LLC,false,39.12889,-94.60709
20120256,9/5/2012,COLONIAL PIPELINE CO,false,33.85596,-84.62949
20120257,9/6/2012,SHELL PIPELINE CO. L.P.,false,29.3786,-95.1101
20120258,9/6/2012,SHELL PIPELINE CO. L.P.,false,29.1049,-90.1919
20120259,9/7/2012,KOCH PIPELINE COMPANY L.P.,false,27.826919,-97.198572
20120260,9/12/2012,MARATHON PIPE LINE LLC,true,39.060075,-88.495556
20120261,9/12/2012,ONEOK NGL PIPELINE LLC,false,36.17115,-97.432256
20120262,9/12/2012,SUNOCO PIPELINE L.P.,false,30.16414,-94.43055
20120263,9/13/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,29.911491,-94.008985
20120264,9/14/2012,PLAINS PIPELINE L.P.,false,32.655,-103.1375
20120265,9/14/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,29.955034,-94.24222
20120266,9/14/2012,CHEVRON PIPE LINE CO,false,44.069,-116.98
20120267,9/17/2012,DELEK PIPELINE TEXAS INC,false,32.28877,-94.50289
20120268,9/18/2012,SUNOCO PIPELINE L.P.,false,39.8955,-75.25948
20120269,9/19/2012,ENTERPRISE PRODUCTS OPERATING LLC,false,37.495186,-96.813234
20120270,9/19/2012,EXXONMOBIL PIPELINE CO,true,29.764311,-94.982056
20120271,9/21/2012,PLAINS PIPELINE L.P.,false,43.8516667,-106.4083333
20120272,9/21/2012,TAMPA BAY PIPELINE CO.,true,27.8608333,-82.1983333
20120273,9/21/2012,MARATHON PIPE LINE LLC,true,38.851604,-90.087322
20120274,9/24/2012,PLAINS PIPELINE L.P.,false,43.8516667,-106.4083333
20120275,9/24/2012,WEST SHORE PIPELINE CO,true,41.68140797,-87.82598113
20120276,9/25/2012,COLONIAL PIPELINE CO,false,29.97583,-94.05681
20120277,9/28/2012,PLAINS PIPELINE L.P.,false,35.059321,-119.064098
20120278,9/28/2012,MAGELLAN AMMONIA PIPELINE L.P.,true,42.94222,-93.90276
20120279,9/28/2012,MAGELLAN AMMONIA PIPELINE L.P.,true,42.72143,-94.60402
20120280,10/1/2012,COLONIAL PIPELINE CO,false,40.57704,-74.2498
20120281,10/1/2012,CHEVRON PIPE LINE CO,true,29.485,-89.4441666
20120282,10/2/2012,BUCKEYE PARTNERS LP,false,42.282925,-83.141045
20120283,10/2/2012,PHILLIPS 66 PIPELINE LLC,false,46.49535,-110.061642
20120284,10/3/2012,ENTERPRISE PRODUCTS OPERATING LLC,true,32.1057904,-101.2216288
20120285,10/4/2012,JAYHAWK PIPELINE LLC,false,37.6159,-99.1263
20120286,10/5/2012,PLAINS PIPELINE L.P.,true,32.01493,-102.02951
20120287,10/5/2012,PLAINS PIPELINE L.P.,false,35.1544444,-119.3388889
20120288,10/5/2012,SHELL PIPELINE CO. L.P.,false,30.1150416,-90.9009944
20120289,10/9/2012,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,false,40.608277,-74.221761
20120290,10/10/2012,ENTERPRISE CRUDE PIPELINE LLC,true,28.949889,-95.432381
20120291,10/11/2012,CHEVRON MIDSTREAM PIPELINES LLC,false,30.056,-91.1357
20120292,10/11/2012,KINDER MORGAN LIQUID TERMINALS LLC,false,40.52243,-74.25384
20120293,10/11/2012,KINDER MORGAN LIQUID TERMINALS LLC,true,40.52243,-74.25384
20120294,10/12/2012,ENTERPRISE CRUDE PIPELINE LLC,true,29.34525,-94.935183
20120295,10/16/2012,CITGO PIPELINE CO,true,30.145154,-94.405099
20120296,10/16/2012,MAGELLAN PIPELINE COMPANY LP,false,29.79449,-95.28034
20120297,10/17/2012,ENTERPRISE CRUDE PIPELINE LLC,false,33.33278,-98.72257
20120298,10/17/2012,WEST TEXAS GULF PIPELINE CO,false,32.5327,-100.8309
20120299,10/17/2012,PHILLIPS 66 PIPELINE LLC,false,35.3599366,-119.6614872
20120300,10/18/2012,PLAINS PIPELINE L.P.,false,31.13575,-102.18757
20120301,10/18/2012,PLAINS MARKETING L.P.,false,33.90593,-118.42132
20120302,10/18/2012,PLAINS PIPELINE L.P.,false,32.532,-100.83054
20120303,10/23/2012,WEST COAST TERMINAL PIPELINE  (WCTP),false,33.8000022,-118.233913
20120304,10/23/2012,SUNOCO PIPELINE L.P.,false,31.77393,-96.40047
20120305,10/23/2012,KINDER MORGAN WINK PIPELINE LP,false,31.76885,-103.17565
20120306,10/24/2012,BUCKEYE PARTNERS LP,false,41.609953,-87.466475
20120307,10/24/2012,ENTERPRISE CRUDE PIPELINE LLC,false,32.089083,-102.138981
